STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Haryana,rohtak,Rohtak,Onion,Other,FAQ,400.0,1000.0,600.0,6/6/2023
Karnataka,kolar,Kolar,Tomato,Tomato,FAQ,670.0,2130.0,1330.0,6/6/2023
Punjab,ludhiana,Samrala,Potato,Other,FAQ,400.0,600.0,500.0,6/6/2023
Punjab,ludhiana,Khanna,Tomato,Other,FAQ,1000.0,1500.0,1300.0,6/6/2023
Punjab,jalandhar,Lohian Khas,Tomato,Other,FAQ,800.0,1000.0,900.0,6/6/2023
Bihar,sheikhpura,Shekhpura,Wheat,147 Average,FAQ,2200.0,2300.0,2250.0,6/6/2023
Orissa,kendrapara,Kendrapara(Marshaghai),Tomato,Tomato,FAQ,2500.0,3000.0,3000.0,6/6/2023
Uttar Pradesh,meerut,Sardhana,Potato,Desi,FAQ,1000.0,1200.0,1100.0,6/6/2023
Andhra Pradesh,karimnagar,Karimnagar(Rythu Bazar),Tomato,Deshi,FAQ,4000.0,4500.0,4200.0,6/6/2023
Madhya Pradesh,shajapur,Shujalpur,Wheat,Other,FAQ,2000.0,2560.0,2250.0,6/6/2023
Rajasthan,jalore,Jalore,Tomato,Other,FAQ,1300.0,1500.0,1400.0,6/6/2023
Kerala,palakad,Koduvayoor,Onion,Big,FAQ,2000.0,2800.0,2400.0,6/6/2023
Punjab,muktsar,Bariwala,Tomato,Other,FAQ,500.0,500.0,500.0,6/6/2023
Maharashtra,jalgaon,Yawal,Wheat,Other,FAQ,2360.0,2870.0,2650.0,6/6/2023
Uttar Pradesh,mainpuri,Mainpuri,Tomato,Deshi,FAQ,600.0,790.0,700.0,6/6/2023
Maharashtra,nashik,Satana,Onion,Other,FAQ,150.0,1370.0,725.0,6/6/2023
Gujarat,gandhinagar,Mansa(Manas Veg Yard),Tomato,Other,FAQ,1500.0,2000.0,1750.0,6/6/2023
Uttar Pradesh,sitapur,Sitapur,Wheat,Dara,FAQ,2280.0,2350.0,2300.0,6/6/2023
Punjab,patiala,Rajpura,Potato,Other,FAQ,600.0,1100.0,800.0,6/6/2023
Rajasthan,rajsamand,Rajsamand,Potato,Potato,FAQ,1000.0,1200.0,1100.0,6/6/2023
West Bengal,north 24 parganas,Barasat,Potato,Other,FAQ,1500.0,1500.0,1500.0,6/6/2023
Himachal Pradesh,hamirpur,Raath,Wheat,Dara,FAQ,2125.0,2220.0,2210.0,6/6/2023
Uttar Pradesh,bareilly,Bahedi,Onion,Red,FAQ,1250.0,1285.0,1265.0,6/6/2023
Uttar Pradesh,sitapur,Viswan,Onion,Red,FAQ,1060.0,1100.0,1080.0,6/6/2023
Maharashtra,pune,Pune(Pimpri),Tomato,Local,FAQ,800.0,1200.0,1000.0,6/6/2023
Madhya Pradesh,dindori,Shahpura,Wheat,Local,FAQ,2000.0,2200.0,2100.0,6/6/2023
Kerala,ernakulam,Perumbavoor,Onion,Onion,FAQ,1400.0,2400.0,1800.0,6/6/2023
Uttar Pradesh,balrampur,Tulsipur,Wheat,Dara,FAQ,2275.0,2350.0,2300.0,6/6/2023
Haryana,faridabad,Ballabhgarh,Onion,Other,FAQ,800.0,1000.0,900.0,6/6/2023
Himachal Pradesh,shimla,Shimla,Potato,Other,FAQ,1500.0,2000.0,1600.0,6/6/2023
Punjab,sangrur,Sangrur,Tomato,Tomato,FAQ,700.0,900.0,850.0,6/6/2023
Gujarat,sabarkantha,Talod,Wheat,Other,FAQ,2125.0,2465.0,2295.0,6/6/2023
Madhya Pradesh,sidhi,Sidhi,Wheat,Mill Quality,FAQ,2126.0,2130.0,2130.0,6/6/2023
 Punjab,fazilka,Jalalabad,Tomato,Other,FAQ,400.0,400.0,400.0,6/6/2023
Uttar Pradesh,firozabad,Tundla,Wheat,Dara,FAQ,2285.0,2325.0,2315.0,6/6/2023
Maharashtra,sholapur,Solapur,Wheat,Sharbati,FAQ,2295.0,3535.0,2645.0,6/6/2023
Uttar Pradesh,auraiya,Auraiya,Wheat,Dara,FAQ,2125.0,2300.0,2260.0,6/6/2023
Uttar Pradesh,badaun,Wazirganj,Wheat,Dara,FAQ,2170.0,2220.0,2200.0,6/6/2023
Assam,lakhimpur,Golagokarnath,Tomato,Hybrid,FAQ,910.0,1110.0,1010.0,6/6/2023
Orissa,keonjhar,Saharpada,Onion,Other,FAQ,1800.0,2000.0,2000.0,6/6/2023
Madhya Pradesh,rajgarh,Narsinghgarh,Tomato,Other,FAQ,190.0,620.0,310.0,6/6/2023
West Bengal,birbhum,Rampurhat,Potato,Jyoti,FAQ,1080.0,1180.0,1130.0,6/6/2023
Uttar Pradesh,unnao,Unnao,Tomato,Hybrid,FAQ,975.0,1050.0,1015.0,6/6/2023
Gujarat,rajkot,Rajkot(Veg.Sub Yard),Potato,Desi,FAQ,700.0,1400.0,1050.0,6/6/2023
Madhya Pradesh,raisen,Gairatganj,Wheat,Dara Mill Quality,FAQ,2081.0,2357.0,2150.0,6/6/2023
Maharashtra,satara,Vai,Tomato,Local,FAQ,1000.0,1700.0,1450.0,6/6/2023
Uttar Pradesh,ghazipur,Gazipur,Wheat,Dara,FAQ,2140.0,2180.0,2160.0,6/6/2023
Haryana,panchkula,Raipur Rai,Potato,Other,FAQ,400.0,600.0,400.0,6/6/2023
Orissa,jharsuguda,Jharsuguda,Potato,Other,FAQ,2000.0,2500.0,2000.0,6/6/2023
Maharashtra,ahmednagar,Rahata,Potato,Other,FAQ,1500.0,1600.0,1550.0,6/6/2023
West Bengal,murshidabad,Jiaganj,Potato,Jyoti,FAQ,1625.0,1700.0,1650.0,6/6/2023
Punjab,nawanshahr,Nawan Shahar(Subzi Mandi),Tomato,Other,FAQ,500.0,600.0,540.0,6/6/2023
Haryana,jind,Narwana,Tomato,Other,FAQ,500.0,500.0,500.0,6/6/2023
Haryana,gurgaon,Gurgaon,Tomato,Other,FAQ,800.0,1000.0,900.0,6/6/2023
Uttar Pradesh,badaun,Visoli,Tomato,Deshi,FAQ,300.0,300.0,300.0,6/6/2023
West Bengal,birbhum,Sainthia,Onion,Nasik,FAQ,1400.0,1500.0,1450.0,6/6/2023
Haryana,panchkula,Panchkul(Kalka),Tomato,Other,FAQ,2000.0,3000.0,2500.0,6/6/2023
Jammu & Kashmir,jammu,Batote,Onion,Other,FAQ,1800.0,2000.0,1900.0,6/6/2023
Maharashtra,raigad,Panvel,Tomato,Other,FAQ,1400.0,1800.0,1600.0,6/6/2023
Punjab,amritsar,Rayya,Potato,Other,FAQ,800.0,800.0,800.0,6/6/2023
Orissa,dhenkanal,Hindol,Tomato,Tomato,FAQ,3500.0,4000.0,3800.0,6/6/2023
West Bengal,nadia,Bethuadahari,Onion,Dry F.A.Q.,FAQ,1500.0,1700.0,1600.0,6/6/2023
Kerala,ernakulam,Aluva,Potato,Potato,FAQ,2300.0,3000.0,2700.0,6/6/2023
Uttar Pradesh,etah,Etah,Wheat,Dara,FAQ,2125.0,2500.0,2280.0,6/6/2023
Uttar Pradesh,fatehpur,Fatehpur,Wheat,Dara,FAQ,2230.0,2280.0,2260.0,6/6/2023
Uttar Pradesh,agra,Fatehpur Sikri,Wheat,Dara,FAQ,2170.0,2320.0,2245.0,6/6/2023
Haryana,panchkula,"New Grain Market , Panchkula",Onion,Other,FAQ,2000.0,3000.0,2500.0,6/6/2023
Haryana,karnal,"New Grain Market(main), Karnal",Onion,Other,FAQ,700.0,1200.0,950.0,6/6/2023
Madhya Pradesh,shajapur,Shujalpur,Onion,Other,FAQ,300.0,1175.0,950.0,6/6/2023
Maharashtra,nashik,Pimpalgaon,Tomato,Other,FAQ,250.0,1350.0,600.0,6/6/2023
Maharashtra,satara,Phaltan,Tomato,Other,FAQ,250.0,2250.0,1271.0,6/6/2023
Haryana,gurgaon,Sohna,Onion,Onion,FAQ,1200.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,ballia,Ballia,Potato,Potato,FAQ,870.0,995.0,935.0,6/6/2023
Bihar,sheikhpura,Barbigha,Wheat,147 Average,FAQ,2200.0,2300.0,2250.0,6/6/2023
Kerala,kottayam,Pampady,Tomato,Other,FAQ,4200.0,4600.0,4400.0,6/6/2023
Madhya Pradesh,seoni,Lakhnadon,Wheat,Mill Quality,FAQ,1950.0,2165.0,2165.0,6/6/2023
Madhya Pradesh,hoshangabad,Hoshangabad,Tomato,Deshi,FAQ,550.0,720.0,660.0,6/6/2023
Uttar Pradesh,amethi,Jafarganj,Tomato,Deshi,FAQ,1150.0,1250.0,1200.0,6/6/2023
Kerala,ernakulam,Ernakulam,Potato,Potato,FAQ,2600.0,2800.0,2800.0,6/6/2023
Gujarat,sabarkantha,Dhansura,Wheat,Milbar,FAQ,2200.0,2400.0,2250.0,6/6/2023
Maharashtra,nanded,Nanded,Wheat,Sharbati,FAQ,2190.0,2400.0,2400.0,6/6/2023
Delhi,delhi,Narela,Wheat,Mexican,FAQ,2205.0,2505.0,2355.0,6/6/2023
Uttar Pradesh,sitapur,Mehmoodabad,Onion,Red,FAQ,1050.0,1100.0,1070.0,6/6/2023
Maharashtra,pune,Pune(Khadiki),Tomato,Local,FAQ,1000.0,1500.0,1250.0,6/6/2023
Punjab,hoshiarpur,Dasuya,Onion,Other,FAQ,1100.0,1400.0,1250.0,6/6/2023
Punjab,amritsar,Rayya,Tomato,Hybrid,FAQ,1600.0,1600.0,1600.0,6/6/2023
West Bengal,bankura,Bishnupur(Bankura),Wheat,Sonalika,FAQ,2150.0,2300.0,2200.0,6/6/2023
Rajasthan,bundi,Bundi,Wheat,Other,FAQ,1725.0,2251.0,1988.0,6/6/2023
Madhya Pradesh,sagar,Deori,Potato,Other,FAQ,750.0,1010.0,900.0,6/6/2023
Punjab,moga,Baghapurana,Onion,Medium,FAQ,1000.0,1200.0,1100.0,6/6/2023
Rajasthan,rajsamand,Rajsamand,Tomato,Tomato,FAQ,800.0,1000.0,900.0,6/6/2023
Uttar Pradesh,aligarh,Charra,Onion,Red,FAQ,1050.0,1150.0,1100.0,6/6/2023
Punjab,faridkot,Faridkot,Potato,Potato,FAQ,450.0,700.0,600.0,6/6/2023
Uttar Pradesh,etawah,Bharthna,Wheat,Dara,FAQ,2185.0,2285.0,2235.0,6/6/2023
Gujarat,anand,Borsad,Wheat,Other,FAQ,2100.0,2125.0,2125.0,6/6/2023
Uttar Pradesh,badaun,Bilsi,Wheat,Local,FAQ,2200.0,2300.0,2270.0,6/6/2023
Madhya Pradesh,chhatarpur,Bijawar,Wheat,Mill Quality,FAQ,2186.0,2206.0,2195.0,6/6/2023
Orissa,ganjam,Hinjilicut,Potato,Other,FAQ,1000.0,2000.0,1500.0,6/6/2023
Madhya Pradesh,chhindwara,Chaurai,Wheat,Other,FAQ,2329.0,2359.0,2349.0,6/6/2023
Madhya Pradesh,hoshangabad,Bankhedi,Wheat,Other,FAQ,2201.0,2271.0,2261.0,6/6/2023
Maharashtra,pune,Pune(Manjri),Potato,Other,FAQ,1400.0,2000.0,1600.0,6/6/2023
Madhya Pradesh,hoshangabad,Hoshangabad,Onion,Onion,FAQ,750.0,1330.0,1010.0,6/6/2023
Uttar Pradesh,kaushambi,Bharwari,Wheat,Dara,FAQ,2180.0,2320.0,2250.0,6/6/2023
Punjab,nawanshahr,Nawan Shahar(Subzi Mandi),Onion,Other,FAQ,900.0,1000.0,950.0,6/6/2023
Madhya Pradesh,betul,Bhensdehi,Wheat,Lokwan,FAQ,1900.0,2200.0,2150.0,6/6/2023
Punjab,moga,Dharamkot,Tomato,Other,FAQ,500.0,2000.0,2000.0,6/6/2023
Madhya Pradesh,rajgarh,Biaora,Wheat,Other,FAQ,2095.0,2280.0,2185.0,6/6/2023
West Bengal,birbhum,Birbhum,Wheat,Sonalika,FAQ,2800.0,2900.0,2850.0,6/6/2023
Madhya Pradesh,harda,Timarni,Tomato,Tomato,FAQ,750.0,1500.0,1125.0,6/6/2023
Punjab,gurdaspur,Dera Baba Nanak,Potato,Desi,FAQ,400.0,600.0,500.0,6/6/2023
West Bengal,murshidabad,Jangipur,Potato,Jyoti,FAQ,1355.0,1400.0,1370.0,6/6/2023
Delhi,delhi,Shahdara,Tomato,Tomato,FAQ,1000.0,1500.0,1200.0,6/6/2023
Maharashtra,ahmednagar,Sangamner,Tomato,Other,FAQ,250.0,1875.0,1062.0,6/6/2023
Karnataka,udupi,Udupi,Tomato,Tomato,FAQ,2300.0,2400.0,2400.0,6/6/2023
Haryana,rohtak,Sampla,Tomato,Other,FAQ,1300.0,1300.0,1300.0,6/6/2023
Haryana,mewat,Nuh,Onion,Other,FAQ,600.0,700.0,700.0,6/6/2023
Rajasthan,bikaner,Nokha,Wheat,Other,FAQ,2100.0,2232.0,2166.0,6/6/2023
Madhya Pradesh,rajgarh,Pachaur,Wheat,147 Average,FAQ,1953.0,2405.0,2190.0,6/6/2023
Rajasthan,hanumangarh,Hanumangarh,Tomato,Deshi,FAQ,1600.0,1600.0,1600.0,6/6/2023
Uttar Pradesh,maharajganj,Partaval,Tomato,Hybrid,FAQ,1000.0,1200.0,1085.0,6/6/2023
Maharashtra,amarawati,Chandur Bazar,Wheat,Other,FAQ,2200.0,2600.0,2470.0,6/6/2023
Punjab,sangrur,Dhuri,Potato,Local,FAQ,900.0,1000.0,950.0,6/6/2023
Madhya Pradesh,dewas,Haatpipliya,Potato,Potato,FAQ,1000.0,1400.0,1200.0,6/6/2023
Madhya Pradesh,rajgarh,Biaora,Tomato,Deshi,FAQ,600.0,1350.0,1250.0,6/6/2023
Rajasthan,hanumangarh,Hanumangarh,Potato,(Red Nanital),FAQ,900.0,900.0,900.0,6/6/2023
Haryana,karnal,"New Grain Market(main), Karnal",Tomato,Other,FAQ,2000.0,4000.0,3000.0,6/6/2023
Haryana,panchkula,"New Grain Market , Panchkula",Tomato,Other,FAQ,2000.0,3000.0,2500.0,6/6/2023
Uttar Pradesh,jhansi,Chirgaon,Wheat,Dara,FAQ,2180.0,2260.0,2220.0,6/6/2023
Gujarat,porbandar,Porbandar,Wheat,Other,FAQ,2175.0,2290.0,2235.0,6/6/2023
Uttar Pradesh,ghaziabad,Hapur,Potato,Desi,FAQ,1000.0,1100.0,1070.0,6/6/2023
Punjab,ludhiana,Ludhiana,Onion,Other,FAQ,400.0,1100.0,900.0,6/6/2023
Maharashtra,pune,Pune,Wheat,Sharbati,FAQ,4000.0,5000.0,4500.0,6/6/2023
Uttar Pradesh,gorakhpur,Chorichora,Wheat,Dara,FAQ,2240.0,2260.0,2250.0,6/6/2023
Uttar Pradesh,amroha,Amroha,Onion,Red,FAQ,1100.0,1200.0,1160.0,6/6/2023
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Tomato,Tomato,FAQ,500.0,700.0,700.0,6/6/2023
Uttar Pradesh,saharanpur,Gangoh,Tomato,Deshi,FAQ,600.0,1000.0,800.0,6/6/2023
Madhya Pradesh,burhanpur,Burhanpur,Wheat,Other,FAQ,2231.0,2343.0,2250.0,6/6/2023
Maharashtra,nashik,Lasalgaon,Onion,Other,FAQ,400.0,1301.0,900.0,6/6/2023
Uttar Pradesh,gonda,Nawabganj,Tomato,Hybrid,FAQ,1370.0,1440.0,1400.0,6/6/2023
Maharashtra,jalgaon,Parola,Wheat,Kalyan,FAQ,2172.0,2701.0,2419.0,6/6/2023
Orissa,angul,Angul(Jarapada),Tomato,Other,FAQ,2000.0,3000.0,2500.0,6/6/2023
Madhya Pradesh,bhopal,Bhopal,Wheat,Lokwan MP No. 1,FAQ,2381.0,2621.0,2470.0,6/6/2023
Rajasthan,churu,Churu,Potato,(Red Nanital),FAQ,1100.0,1300.0,1200.0,6/6/2023
West Bengal,hooghly,Pandua,Tomato,Hybrid,FAQ,2600.0,2800.0,2700.0,6/6/2023
Uttar Pradesh,gorakhpur,Chorichora,Potato,Red,FAQ,900.0,1050.0,960.0,6/6/2023
Uttar Pradesh,pratapgarh,Pratapgarh,Tomato,Deshi,FAQ,1600.0,1800.0,1680.0,6/6/2023
Rajasthan,pratapgarh,Pratapgarh,Tomato,Deshi,FAQ,1600.0,1800.0,1680.0,6/6/2023
Uttar Pradesh,banda,Atarra,Tomato,Deshi,FAQ,910.0,1010.0,960.0,6/6/2023
Uttar Pradesh,bijnor,Bijnaur,Wheat,Dara,FAQ,2180.0,2260.0,2220.0,6/6/2023
Uttar Pradesh,ghaziabad,Ghaziabad,Potato,Desi,FAQ,1100.0,1200.0,1150.0,6/6/2023
Karnataka,kolar,Chintamani,Potato,Local,FAQ,1500.0,2000.0,1750.0,6/6/2023
Rajasthan,bharatpur,Bayana,Tomato,Other,FAQ,800.0,800.0,800.0,6/6/2023
Madhya Pradesh,guna,Guna(F&V),Potato,Other,FAQ,450.0,650.0,600.0,6/6/2023
Kerala,malappuram,Parappanangadi,Onion,Other,FAQ,1500.0,1800.0,1800.0,6/6/2023
Orissa,bargarh,Bargarh,Tomato,Other,FAQ,2100.0,2300.0,2200.0,6/6/2023
Punjab,jalandhar,Noor Mehal,Tomato,Other,FAQ,1400.0,1400.0,1400.0,6/6/2023
Himachal Pradesh,mandi,Dhanotu (Mandi),Onion,Other,FAQ,1400.0,1600.0,1500.0,6/6/2023
Madhya Pradesh,indore,Gautampura,Onion,1st Sort,FAQ,125.0,700.0,200.0,6/6/2023
Himachal Pradesh,hamirpur,Muskara,Tomato,Deshi,FAQ,955.0,1025.0,975.0,6/6/2023
Himachal Pradesh,hamirpur,Maudaha,Wheat,Dara,FAQ,2130.0,2155.0,2140.0,6/6/2023
 Punjab,fazilka,Abohar,Onion,Onion,FAQ,840.0,1345.0,1245.0,6/6/2023
Madhya Pradesh,raisen,Begamganj,Wheat,Other,FAQ,2125.0,2350.0,2225.0,6/6/2023
Uttar Pradesh,meerut,Meerut,Onion,Red,FAQ,1030.0,1250.0,1130.0,6/6/2023
Uttar Pradesh,jaunpur,Jaunpur,Wheat,Dara,FAQ,2200.0,2260.0,2230.0,6/6/2023
West Bengal,birbhum,Bolpur,Potato,Jyoti,FAQ,1600.0,1700.0,1650.0,6/6/2023
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Onion,Local,FAQ,400.0,1300.0,850.0,6/6/2023
Madhya Pradesh,khandwa,Khandwa(F&V),Onion,Onion,FAQ,200.0,500.0,350.0,6/6/2023
Uttar Pradesh,etawah,Bharthna,Potato,Desi,FAQ,770.0,970.0,870.0,6/6/2023
Kerala,kottayam,Kottayam,Potato,Potato,FAQ,2500.0,2900.0,2700.0,6/6/2023
Haryana,sonipat,Sonepat,Tomato,Hybrid,FAQ,700.0,800.0,700.0,6/6/2023
Maharashtra,amarawati,Amarawati,Wheat,Other,FAQ,2450.0,2600.0,2525.0,6/6/2023
Haryana,gurgaon,Sohna,Tomato,Tomato,FAQ,800.0,1500.0,1200.0,6/6/2023
Uttar Pradesh,firozabad,Sirsaganj,Tomato,Hybrid,FAQ,630.0,830.0,730.0,6/6/2023
Himachal Pradesh,hamirpur,Hamirpur,Potato,Desi,FAQ,1200.0,1600.0,1400.0,6/6/2023
Madhya Pradesh,rajgarh,Biaora,Potato,(Red Nanital),FAQ,1000.0,1200.0,1100.0,6/6/2023
Kerala,alappuzha,Kayamkulam,Onion,Big,FAQ,1700.0,1900.0,1800.0,6/6/2023
Madhya Pradesh,morena,Kailaras,Wheat,MP(Desi),FAQ,2230.0,2245.0,2240.0,6/6/2023
Punjab,moga,Kot ise Khan,Potato,Other,FAQ,800.0,1000.0,900.0,6/6/2023
Uttar Pradesh,fatehpur,Khaga,Onion,Red,FAQ,800.0,1000.0,900.0,6/6/2023
Kerala,alappuzha,Kayamkulam,Onion,Small,FAQ,6900.0,7100.0,7000.0,6/6/2023
Haryana,mewat,Tauru,Tomato,Tomato,FAQ,800.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,mathura,Mathura,Tomato,Deshi,FAQ,820.0,1020.0,920.0,6/6/2023
Madhya Pradesh,mandsaur,Mandsaur(F&V),Tomato,Other,FAQ,770.0,1220.0,1010.0,6/6/2023
Gujarat,porbandar,Porbandar,Tomato,Deshi,FAQ,1500.0,2000.0,1750.0,6/6/2023
Madhya Pradesh,datia,Datia,Wheat,Other,FAQ,2184.0,2314.0,2250.0,6/6/2023
Maharashtra,pune,Junnar(Alephata),Onion,Other,FAQ,800.0,1600.0,1100.0,6/6/2023
Madhya Pradesh,hoshangabad,Banapura,Wheat,Mill Quality,FAQ,2123.0,2338.0,2296.0,6/6/2023
Karnataka,mandya,K.R. Pet,Onion,Onion,FAQ,1200.0,1200.0,1200.0,6/6/2023
Uttar Pradesh,lucknow,Lucknow,Tomato,Deshi,FAQ,1000.0,1090.0,1040.0,6/6/2023
Haryana,sonipat,Ganaur,Tomato,Tomato,FAQ,1200.0,1500.0,1400.0,6/6/2023
Madhya Pradesh,shajapur,Agar,Wheat,Other,FAQ,1706.0,2470.0,2120.0,6/6/2023
Maharashtra,akola,Akola,Wheat,Other,FAQ,1900.0,2700.0,2300.0,6/6/2023
Uttar Pradesh,ballia,Ballia,Wheat,Dara,FAQ,2110.0,2230.0,2170.0,6/6/2023
Rajasthan,baran,Baran,Wheat,Other,FAQ,2140.0,2699.0,2320.0,6/6/2023
Kerala,kottayam,Kanjirappally,Onion,Big,FAQ,2000.0,2500.0,2200.0,6/6/2023
Uttar Pradesh,etah,Awagarh,Onion,Red,FAQ,900.0,1100.0,1000.0,6/6/2023
Rajasthan,tonk,Tonk,Tomato,Deshi,FAQ,900.0,1101.0,1050.0,6/6/2023
Gujarat,rajkot,Dhoraji,Wheat,Lokwan,FAQ,2260.0,2350.0,2310.0,6/6/2023
Haryana,yamuna nagar,Sadhaura,Tomato,Tomato,FAQ,300.0,400.0,350.0,6/6/2023
Madhya Pradesh,shivpuri,Karera,Wheat,Other,FAQ,2200.0,2250.0,2225.0,6/6/2023
Assam,lakhimpur,Lakhimpur,Onion,Red,FAQ,1020.0,1140.0,1100.0,6/6/2023
Uttar Pradesh,barabanki,Safdarganj,Tomato,Hybrid,FAQ,1500.0,1600.0,1550.0,6/6/2023
Madhya Pradesh,dhar,Kukshi,Onion,Onion,FAQ,400.0,1100.0,800.0,6/6/2023
Haryana,fatehabad,Ratia,Potato,Other,FAQ,700.0,800.0,750.0,6/6/2023
Rajasthan,bhilwara,Bhilwara,Wheat,Other,FAQ,2215.0,2300.0,2250.0,6/6/2023
West Bengal,nadia,Ranaghat,Potato,Jyoti,FAQ,1460.0,1500.0,1480.0,6/6/2023
Andhra Pradesh,mahbubnagar,Shadnagar,Tomato,Deshi,FAQ,1800.0,2900.0,2500.0,6/6/2023
Karnataka,bangalore,Bangalore,Onion,Onion,FAQ,1000.0,1300.0,1200.0,6/6/2023
Uttar Pradesh,unnao,Bangarmau,Onion,Red,FAQ,975.0,1050.0,1000.0,6/6/2023
Uttar Pradesh,etawah,Bharthna,Tomato,Hybrid,FAQ,685.0,885.0,785.0,6/6/2023
Madhya Pradesh,shivpuri,Shivpuri(F&V),Tomato,Other,FAQ,800.0,800.0,800.0,6/6/2023
West Bengal,kolkata,Bara Bazar (Posta Bazar),Onion,Other,FAQ,1550.0,1680.0,1600.0,6/6/2023
Rajasthan,sikar,Sikar,Tomato,Deshi,FAQ,300.0,1000.0,600.0,6/6/2023
Madhya Pradesh,chhindwara,Chhindwara(F&V),Potato,Desi,FAQ,1100.0,1300.0,1200.0,6/6/2023
Haryana,bhiwani,Ch. Dadri,Tomato,Other,FAQ,800.0,1500.0,1150.0,6/6/2023
Karnataka,chikmagalur,Chikkamagalore,Potato,Other,FAQ,1415.0,1615.0,1515.0,6/6/2023
Uttar Pradesh,bulandshahar,Buland Shahr,Tomato,Deshi,FAQ,700.0,900.0,810.0,6/6/2023
Uttar Pradesh,jhansi,Mauranipur,Onion,Red,FAQ,960.0,1080.0,1015.0,6/6/2023
Rajasthan,dausa,Bandikui(Geejgarh),Wheat,Other,FAQ,2139.0,2200.0,2169.0,6/6/2023
Orissa,rayagada,Rayagada,Potato,Other,FAQ,1400.0,1600.0,1500.0,6/6/2023
Uttar Pradesh,baghpat,Baraut,Tomato,Deshi,FAQ,900.0,1009.0,950.0,6/6/2023
Kerala,kottayam,Kottayam,Onion,Big,FAQ,2000.0,2400.0,2200.0,6/6/2023
Maharashtra,nashik,Lasalgaon(Niphad),Onion,Other,FAQ,400.0,1251.0,825.0,6/6/2023
Uttar Pradesh,sitapur,Hargaon (Laharpur),Wheat,Dara,FAQ,2200.0,2220.0,2210.0,6/6/2023
Uttar Pradesh,amethi,Jafarganj,Wheat,Dara,FAQ,2280.0,2350.0,2310.0,6/6/2023
Orissa,bargarh,Bargarh(Barapalli),Potato,Other,FAQ,1500.0,1700.0,1600.0,6/6/2023
West Bengal,nadia,Chakdah,Tomato,Hybrid,FAQ,3600.0,3750.0,3700.0,6/6/2023
Uttar Pradesh,unnao,Bangarmau,Wheat,Dara,FAQ,2125.0,2250.0,2150.0,6/6/2023
West Bengal,birbhum,Birbhum,Tomato,Other,FAQ,4900.0,5000.0,4950.0,6/6/2023
Uttar Pradesh,basti,Basti,Potato,Desi,FAQ,930.0,1030.0,980.0,6/6/2023
Uttar Pradesh,sambhal,Sambhal,Tomato,Deshi,FAQ,1200.0,1400.0,1350.0,6/6/2023
Jammu & Kashmir,kathua,Kathua,Tomato,Other,FAQ,700.0,800.0,750.0,6/6/2023
Rajasthan,bundi,Keshoraipatan,Wheat,Other,FAQ,2200.0,2270.0,2250.0,6/6/2023
Uttar Pradesh,bareilly,Bareilly,Tomato,Deshi,FAQ,675.0,750.0,710.0,6/6/2023
Madhya Pradesh,raisen,Bareli,Wheat,Other,FAQ,2048.0,2298.0,2173.0,6/6/2023
Maharashtra,sholapur,Barshi,Wheat,Other,FAQ,2150.0,3150.0,2300.0,6/6/2023
Kerala,alappuzha,Chengannur,Onion,Onion,FAQ,1900.0,2200.0,2000.0,6/6/2023
West Bengal,hooghly,Champadanga,Potato,Jyoti,FAQ,1360.0,1400.0,1380.0,6/6/2023
Rajasthan,chittorgarh,Chittorgarh,Onion,Other,FAQ,1000.0,1200.0,1100.0,6/6/2023
Uttar Pradesh,aligarh,Atrauli,Wheat,Dara,FAQ,2200.0,2300.0,2250.0,6/6/2023
Uttar Pradesh,badaun,Badayoun,Wheat,Dara,FAQ,2180.0,2270.0,2220.0,6/6/2023
Uttar Pradesh,jaunpur,Jaunpur,Tomato,Hybrid,FAQ,920.0,975.0,950.0,6/6/2023
Maharashtra,mumbai,Mumbai,Tomato,Other,FAQ,1000.0,1500.0,1300.0,6/6/2023
Kerala,malappuram,Parappanangadi,Potato,Other,FAQ,2100.0,2500.0,2400.0,6/6/2023
Madhya Pradesh,rewa,Hanumana,Wheat,Other,FAQ,2225.0,2225.0,2225.0,6/6/2023
Andhra Pradesh,nalgonda,Venkateswarnagar,Tomato,Local,FAQ,2000.0,2000.0,2000.0,6/6/2023
Gujarat,anand,"Anand(Veg,Yard,Anand)",Onion,Onion,FAQ,1000.0,1200.0,1100.0,6/6/2023
Rajasthan,hanumangarh,Hanumangarh(Urlivas),Wheat,Other,FAQ,2100.0,2153.0,2121.0,6/6/2023
Andhra Pradesh,hyderabad,Bowenpally,Onion,1st Sort,FAQ,400.0,1000.0,850.0,6/6/2023
West Bengal,nadia,Karimpur,Potato,Jyoti,FAQ,1420.0,1460.0,1440.0,6/6/2023
West Bengal,alipurduar,Falakata,Potato,Red,FAQ,1200.0,1300.0,1250.0,6/6/2023
Maharashtra,satara,Satara,Tomato,Other,FAQ,1000.0,1200.0,1100.0,6/6/2023
Himachal Pradesh,shimla,Shimla,Tomato,Deshi,FAQ,1800.0,2000.0,1900.0,6/6/2023
Karnataka,bellary,Hospet,Onion,Local,FAQ,1000.0,1200.0,1200.0,6/6/2023
